OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
132454;"Rode meidoorn (cultuurvariëteit)";461000;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.941247,52.355602)";"POINT(52.355602,4.941247)";4.941247;52.355602;
132455;"Rode meidoorn (cultuurvariëteit)";460999;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.941409,52.355533)";"POINT(52.355533,4.941409)";4.941409;52.355533;
132456;"Rode meidoorn (cultuurvariëteit)";460998;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.941571,52.355465)";"POINT(52.355465,4.941571)";4.941571;52.355465;
132457;"Hollandse linde (cultuurvariëteit)";460997;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.93975,52.355726)";"POINT(52.355726,4.93975)";4.93975;52.355726;
132458;"Hollandse linde (cultuurvariëteit)";460728;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1870;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";7;"POINT(4.932256,52.351094)";"POINT(52.351094,4.932256)";4.932256;52.351094;
132459;"Hollandse linde (cultuurvariëteit)";460727;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1870;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";7;"POINT(4.932194,52.351055)";"POINT(52.351055,4.932194)";4.932194;52.351055;
132460;"Hollandse linde (cultuurvariëteit)";460726;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1905;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";7;"POINT(4.932018,52.350961)";"POINT(52.350961,4.932018)";4.932018;52.350961;
132461;"Hollandse linde (cultuurvariëteit)";460725;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.931878,52.350879)";"POINT(52.350879,4.931878)";4.931878;52.350879;
132462;"Gewone es";460723;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1920;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.930973,52.350962)";"POINT(52.350962,4.930973)";4.930973;52.350962;
132463;"Cipres (cultuurvariëteit)";460722;"Cupressocyparis leylandii `Castlewellan`";"Boom vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Cupressocyparis";"M";5;"POINT(4.931616,52.351489)";"POINT(52.351489,4.931616)";4.931616;52.351489;
132464;"Oostenrijkse den";460721;"Pinus nigra nigra";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1880;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Pinus";"M";4;"POINT(4.931905,52.351763)";"POINT(52.351763,4.931905)";4.931905;52.351763;
132465;"Libanonceder (cultuurvariëteit)";460720;"Cedrus libani `Glauca`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Cedrus";"M";4;"POINT(4.932029,52.351744)";"POINT(52.351744,4.932029)";4.932029;52.351744;
132466;"Tulpenboom";460719;"Liriodendron tulipifera";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1900;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Liriodendron";"M";5;"POINT(4.932082,52.351701)";"POINT(52.351701,4.932082)";4.932082;52.351701;
132467;"Watercipres";460718;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Metasequoia";"M";5;"POINT(4.931589,52.351568)";"POINT(52.351568,4.931589)";4.931589;52.351568;
132468;"Japanse notenboom";460717;"Ginkgo biloba";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1900;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Ginkgo";"M";4;"POINT(4.931274,52.351521)";"POINT(52.351521,4.931274)";4.931274;52.351521;
132469;"Libanonceder (cultuurvariëteit)";460716;"Cedrus libani `Glauca`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1900;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Cedrus";"M";5;"POINT(4.931373,52.351462)";"POINT(52.351462,4.931373)";4.931373;52.351462;
132470;"Watercipres";460715;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Metasequoia";"M";5;"POINT(4.930809,52.351663)";"POINT(52.351663,4.930809)";4.930809;52.351663;
132471;"Zwarte els";460714;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";5;"POINT(4.931386,52.351937)";"POINT(52.351937,4.931386)";4.931386;52.351937;
132472;"Zwarte els";460713;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";4;"POINT(4.931357,52.351975)";"POINT(52.351975,4.931357)";4.931357;52.351975;
132473;"Gele pavia (cultuurvariëteit)";460436;"Aesculus flava `Vestita`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Aesculus";"Aesculus";"M";3;"POINT(4.943918,52.338104)";"POINT(52.338104,4.943918)";4.943918;52.338104;
132474;"Veldesdoorn";460435;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.940647,52.341115)";"POINT(52.341115,4.940647)";4.940647;52.341115;
132475;"Ruwe berk";460434;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";3;"POINT(4.940709,52.340901)";"POINT(52.340901,4.940709)";4.940709;52.340901;
132476;"Ruwe berk";460433;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";4;"POINT(4.942642,52.340483)";"POINT(52.340483,4.942642)";4.942642;52.340483;
132477;"Witte els";460432;"Alnus incana";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2006;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";3;"POINT(4.943841,52.343077)";"POINT(52.343077,4.943841)";4.943841;52.343077;
132478;"Tamme kastanje";460431;"Castanea sativa";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Castanea";"M";1;"POINT(4.951011,52.34078)";"POINT(52.34078,4.951011)";4.951011;52.34078;
132479;"Bolacacia";460430;"Robinia pseudoacacia `Umbraculifera`";"Vormboom";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Robinia";"Robinia";"M";1;"POINT(4.946248,52.343462)";"POINT(52.343462,4.946248)";4.946248;52.343462;
132480;"Iep (cultuurvariëteit)";460429;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2005;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";3;"POINT(4.945766,52.344166)";"POINT(52.344166,4.945766)";4.945766;52.344166;
132481;"Zwarte els";460428;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";3;"POINT(4.949108,52.342456)";"POINT(52.342456,4.949108)";4.949108;52.342456;
132482;"Amberboom";460427;"Liquidambar styraciflua";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1995;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Liquidambar";"M";4;"POINT(4.946192,52.34423)";"POINT(52.34423,4.946192)";4.946192;52.34423;
132483;"Iep (cultuurvariëteit)";460426;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";4;"POINT(4.942876,52.345979)";"POINT(52.345979,4.942876)";4.942876;52.345979;
132484;"Zwarte els";460425;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";3;"POINT(4.943602,52.345843)";"POINT(52.345843,4.943602)";4.943602;52.345843;
132485;"Zwarte els";460424;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";4;"POINT(4.943432,52.345951)";"POINT(52.345951,4.943432)";4.943432;52.345951;
132486;"Zwarte els";460423;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";3;"POINT(4.943034,52.3462)";"POINT(52.3462,4.943034)";4.943034;52.3462;
132487;"Zwarte els";460422;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";4;"POINT(4.942537,52.346512)";"POINT(52.346512,4.942537)";4.942537;52.346512;
132488;"Eenstijlige meidoorn";460421;"Crataegus monogyna";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";2;"POINT(4.942207,52.346694)";"POINT(52.346694,4.942207)";4.942207;52.346694;
132489;"Kerspruim (cultuurvariëteit)";460420;"Prunus cerasifera `Nigra`";"Boom niet vrij uitgroeiend";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.942044,52.346781)";"POINT(52.346781,4.942044)";4.942044;52.346781;
132490;"Iep (cultuurvariëteit)";460419;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1989;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";4;"POINT(4.941761,52.346967)";"POINT(52.346967,4.941761)";4.941761;52.346967;
132491;"Oud Hollandse iep";460418;"Ulmus hollandica `Major`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1930;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";8;"POINT(4.941656,52.347037)";"POINT(52.347037,4.941656)";4.941656;52.347037;
132492;"Kobushi-magnolia";460144;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.947072,52.341194)";"POINT(52.341194,4.947072)";4.947072;52.341194;
132493;"Kobushi-magnolia";460143;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.946892,52.341148)";"POINT(52.341148,4.946892)";4.946892;52.341148;
132494;"Kobushi-magnolia";460142;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.946702,52.341099)";"POINT(52.341099,4.946702)";4.946702;52.341099;
132495;"Kobushi-magnolia";460141;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.944813,52.340619)";"POINT(52.340619,4.944813)";4.944813;52.340619;
132496;"Kobushi-magnolia";460140;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.945405,52.34077)";"POINT(52.34077,4.945405)";4.945405;52.34077;
132497;"Kobushi-magnolia";460139;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.945597,52.340818)";"POINT(52.340818,4.945597)";4.945597;52.340818;
132498;"Kobushi-magnolia";460138;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.948124,52.341833)";"POINT(52.341833,4.948124)";4.948124;52.341833;
132499;"Kobushi-magnolia";460137;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.947995,52.341756)";"POINT(52.341756,4.947995)";4.947995;52.341756;
132500;"Kobushi-magnolia";460136;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.947854,52.341672)";"POINT(52.341672,4.947854)";4.947854;52.341672;
132501;"Kobushi-magnolia";460135;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.944071,52.340429)";"POINT(52.340429,4.944071)";4.944071;52.340429;
132502;"Kobushi-magnolia";460134;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.944207,52.340465)";"POINT(52.340465,4.944207)";4.944207;52.340465;
132503;"Kobushi-magnolia";460133;"Magnolia kobus";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Magnolia";"M";1;"POINT(4.944366,52.340505)";"POINT(52.340505,4.944366)";4.944366;52.340505;
132504;"Dubbelbloemige paardenkastanje";460131;"Aesculus hippocastanum `Baumannii`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1930;"Gemeente Amsterdam";"Stadsdeel Oost";"Aesculus";"Aesculus";"M";5;"POINT(4.943645,52.340341)";"POINT(52.340341,4.943645)";4.943645;52.340341;
132505;"Ruwe berk";460130;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";3;"POINT(4.943066,52.3402)";"POINT(52.3402,4.943066)";4.943066;52.3402;
132506;"Veldesdoorn (cultuurvariëteit)";460126;"Acer campestre `Huibers Elegant`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2004;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";2;"POINT(4.943403,52.34137)";"POINT(52.34137,4.943403)";4.943403;52.34137;
132507;"Gewone esdoorn (cultuurvariëteit)";459846;"Acer pseudoplatanus `Atropurpureum`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";5;"POINT(4.936343,52.348348)";"POINT(52.348348,4.936343)";4.936343;52.348348;
132508;"Gewone esdoorn";459845;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.93638,52.348322)";"POINT(52.348322,4.93638)";4.93638;52.348322;
132509;"Gewone esdoorn";459844;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.93641,52.348302)";"POINT(52.348302,4.93641)";4.93641;52.348302;
132510;"Kronkelwilg";459843;"Salix babylonica `Tortuosa`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Salix";"Salix";"M";3;"POINT(4.934306,52.348071)";"POINT(52.348071,4.934306)";4.934306;52.348071;
132511;"Gewone plataan";459842;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Platanus";"Platanus";"M";5;"POINT(4.936563,52.345666)";"POINT(52.345666,4.936563)";4.936563;52.345666;
132512;"Gewone es";459841;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.933371,52.344102)";"POINT(52.344102,4.933371)";4.933371;52.344102;
132513;"Canadese populier (cultuurvariëteit)";459840;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1965;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";7;"POINT(4.933124,52.343654)";"POINT(52.343654,4.933124)";4.933124;52.343654;
132514;"Zomereik";459839;"Quercus robur";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1998;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";2;"POINT(4.930523,52.344714)";"POINT(52.344714,4.930523)";4.930523;52.344714;
132515;"Veldesdoorn";459838;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.930792,52.344559)";"POINT(52.344559,4.930792)";4.930792;52.344559;
132516;"Gewone haagbeuk";459837;"Carpinus betulus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1978;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";3;"POINT(4.931985,52.343729)";"POINT(52.343729,4.931985)";4.931985;52.343729;
132517;"Veldesdoorn";459836;"Acer campestre";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1983;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";2;"POINT(4.932165,52.343622)";"POINT(52.343622,4.932165)";4.932165;52.343622;
132518;"Veldesdoorn";459835;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1998;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.932295,52.343099)";"POINT(52.343099,4.932295)";4.932295;52.343099;
132519;"Zoete kers";459834;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";4;"POINT(4.93217,52.343089)";"POINT(52.343089,4.93217)";4.93217;52.343089;
132520;"Zwarte els";459833;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";3;"POINT(4.931823,52.343354)";"POINT(52.343354,4.931823)";4.931823;52.343354;
132521;"Gewone esdoorn";459832;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.931408,52.343703)";"POINT(52.343703,4.931408)";4.931408;52.343703;
132522;"Gewone esdoorn";459831;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.930992,52.343984)";"POINT(52.343984,4.930992)";4.930992;52.343984;
132523;"Veldesdoorn";459830;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.930083,52.344595)";"POINT(52.344595,4.930083)";4.930083;52.344595;
132524;"Zomereik";459829;"Quercus robur";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";3;"POINT(4.929973,52.344671)";"POINT(52.344671,4.929973)";4.929973;52.344671;
132525;"Veldiep";459557;"Ulmus minor";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";3;"POINT(4.939365,52.348359)";"POINT(52.348359,4.939365)";4.939365;52.348359;
132526;"Iep (cultuurvariëteit)";459556;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1992;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";2;"POINT(4.938969,52.348605)";"POINT(52.348605,4.938969)";4.938969;52.348605;
132527;"Eenstijlige meidoorn (cultuurvariëteit)";459555;"Crataegus monogyna `Stricta`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";2;"POINT(4.937417,52.347855)";"POINT(52.347855,4.937417)";4.937417;52.347855;
132528;"Hollandse linde (cultuurvariëteit)";459554;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.936699,52.348292)";"POINT(52.348292,4.936699)";4.936699;52.348292;
132529;"Hollandse linde (cultuurvariëteit)";459553;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.936895,52.348394)";"POINT(52.348394,4.936895)";4.936895;52.348394;
132530;"Hollandse linde (cultuurvariëteit)";459552;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.936973,52.348435)";"POINT(52.348435,4.936973)";4.936973;52.348435;
132531;"Winterlinde";459551;"Tilia cordata";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.936995,52.348627)";"POINT(52.348627,4.936995)";4.936995;52.348627;
132532;"Eenstijlige meidoorn (cultuurvariëteit)";459550;"Crataegus monogyna `Stricta`";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.938372,52.348428)";"POINT(52.348428,4.938372)";4.938372;52.348428;
132533;"Eenstijlige meidoorn (cultuurvariëteit)";459549;"Crataegus monogyna `Stricta`";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.938571,52.348547)";"POINT(52.348547,4.938571)";4.938571;52.348547;
132534;"Hollandse linde (cultuurvariëteit)";459548;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939029,52.348005)";"POINT(52.348005,4.939029)";4.939029;52.348005;
132535;"Hollandse linde (cultuurvariëteit)";459547;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939202,52.348107)";"POINT(52.348107,4.939202)";4.939202;52.348107;
132536;"Hollandse linde (cultuurvariëteit)";459546;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.939293,52.348075)";"POINT(52.348075,4.939293)";4.939293;52.348075;
132537;"Hollandse linde (cultuurvariëteit)";459545;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939035,52.347924)";"POINT(52.347924,4.939035)";4.939035;52.347924;
132538;"Huntingdon-iep";459544;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";3;"POINT(4.938593,52.348836)";"POINT(52.348836,4.938593)";4.938593;52.348836;
132539;"Huntingdon-iep";459543;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";3;"POINT(4.93846,52.348918)";"POINT(52.348918,4.93846)";4.93846;52.348918;
132540;"Huntingdon-iep";459542;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";2;"POINT(4.938254,52.349047)";"POINT(52.349047,4.938254)";4.938254;52.349047;
132541;"Huntingdon-iep";459541;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1968;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";2;"POINT(4.937906,52.349263)";"POINT(52.349263,4.937906)";4.937906;52.349263;
132542;"Iep (cultuurvariëteit)";459540;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1992;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";2;"POINT(4.939108,52.348514)";"POINT(52.348514,4.939108)";4.939108;52.348514;
132543;"Hollandse linde (cultuurvariëteit)";459258;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.932731,52.346136)";"POINT(52.346136,4.932731)";4.932731;52.346136;
