OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
48141;"Meelbes (cultuurvariëteit)";552664;"Sorbus aria `Gigantea`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Sorbus";"T";2;"POINT(4.971956,52.296361)";"POINT(52.296361,4.971956)";4.971956;52.296361;
48142;"Meelbes (cultuurvariëteit)";552663;"Sorbus aria `Gigantea`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Sorbus";"T";2;"POINT(4.971931,52.296216)";"POINT(52.296216,4.971931)";4.971931;52.296216;
48143;"Meelbes (cultuurvariëteit)";552662;"Sorbus aria `Gigantea`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Sorbus";"T";2;"POINT(4.971894,52.296301)";"POINT(52.296301,4.971894)";4.971894;52.296301;
48144;"Meelbes (cultuurvariëteit)";552661;"Sorbus aria `Gigantea`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Sorbus";"T";2;"POINT(4.971886,52.296389)";"POINT(52.296389,4.971886)";4.971886;52.296389;
48145;"Winterlinde";552660;"Tilia cordata";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";5;"POINT(4.969586,52.296696)";"POINT(52.296696,4.969586)";4.969586;52.296696;
48146;"Gewone esdoorn";552659;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.969564,52.296956)";"POINT(52.296956,4.969564)";4.969564;52.296956;
48147;"Ruwe berk";552657;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.969417,52.29674)";"POINT(52.29674,4.969417)";4.969417;52.29674;
48148;"Ruwe berk";552656;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";5;"POINT(4.969521,52.296918)";"POINT(52.296918,4.969521)";4.969521;52.296918;
48149;"Zachte berk";552655;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.969623,52.296936)";"POINT(52.296936,4.969623)";4.969623;52.296936;
48150;"Gewone esdoorn";552654;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";7;"POINT(4.969439,52.296905)";"POINT(52.296905,4.969439)";4.969439;52.296905;
48151;"Zachte berk";552653;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";5;"POINT(4.970006,52.296375)";"POINT(52.296375,4.970006)";4.970006;52.296375;
48152;"Zachte berk";552652;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.970334,52.296165)";"POINT(52.296165,4.970334)";4.970334;52.296165;
48153;"Zachte berk";552651;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.969981,52.295944)";"POINT(52.295944,4.969981)";4.969981;52.295944;
48154;"Gewone beuk";552650;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Fagus";"T";5;"POINT(4.967297,52.296263)";"POINT(52.296263,4.967297)";4.967297;52.296263;
48155;"Zomereik";552384;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";5;"POINT(4.960647,52.299604)";"POINT(52.299604,4.960647)";4.960647;52.299604;
48156;"Winterlinde";552383;"Tilia cordata";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.960548,52.29962)";"POINT(52.29962,4.960548)";4.960548;52.29962;
48157;"Noorse esdoorn (cultuurvariëteit)";552382;"Acer platanoides `Schwedleri`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.960515,52.299516)";"POINT(52.299516,4.960515)";4.960515;52.299516;
48158;"Noorse esdoorn (cultuurvariëteit)";552381;"Acer platanoides `Schwedleri`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.960446,52.299578)";"POINT(52.299578,4.960446)";4.960446;52.299578;
48159;"Veldesdoorn";552380;"Acer campestre";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";5;"POINT(4.960372,52.299539)";"POINT(52.299539,4.960372)";4.960372;52.299539;
48160;"Watercipres";552379;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";5;"POINT(4.966162,52.297249)";"POINT(52.297249,4.966162)";4.966162;52.297249;
48161;"Appel (cultuurvariëteit)";552377;"Malus `Golden Hornet`";"Boom vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Malus";"T";1;"POINT(4.965932,52.297688)";"POINT(52.297688,4.965932)";4.965932;52.297688;
48162;"Kerspruim";552376;"Prunus cerasifera";"Boom vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";2;"POINT(4.965957,52.297716)";"POINT(52.297716,4.965957)";4.965957;52.297716;
48163;"Appel (cultuurvariëteit)";552375;"Malus domestica cv.";"Boom niet vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Malus";"T";1;"POINT(4.965893,52.297797)";"POINT(52.297797,4.965893)";4.965893;52.297797;
48164;"Appel (cultuurvariëteit)";552374;"Malus domestica cv.";"Boom niet vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Malus";"T";1;"POINT(4.965913,52.297826)";"POINT(52.297826,4.965913)";4.965913;52.297826;
48165;"Appel (cultuurvariëteit)";552373;"Malus domestica cv.";"Boom niet vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Malus";"T";1;"POINT(4.965866,52.297816)";"POINT(52.297816,4.965866)";4.965866;52.297816;
48166;"Ruwe berk";552372;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.970326,52.296862)";"POINT(52.296862,4.970326)";4.970326;52.296862;
48167;"Meidoorn";552371;"Crataegus chlorosarca";"Boom niet vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Crataegus";"Crataegus";"T";1;"POINT(4.966605,52.29686)";"POINT(52.29686,4.966605)";4.966605;52.29686;
48168;"Meidoorn";552370;"Crataegus chlorosarca";"Boom vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Crataegus";"Crataegus";"T";2;"POINT(4.966687,52.296768)";"POINT(52.296768,4.966687)";4.966687;52.296768;
48169;"Bolacacia";552369;"Robinia pseudoacacia `Umbraculifera`";"Boom niet vrij uitgroeiend";"tot 6 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Robinia";"Robinia";"T";1;"POINT(4.965842,52.29943)";"POINT(52.29943,4.965842)";4.965842;52.29943;
48170;"Bolacacia";552368;"Robinia pseudoacacia `Umbraculifera`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Robinia";"Robinia";"T";2;"POINT(4.966043,52.299398)";"POINT(52.299398,4.966043)";4.966043;52.299398;
48171;"Bolacacia";552367;"Robinia pseudoacacia `Umbraculifera`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Robinia";"Robinia";"T";2;"POINT(4.966017,52.29943)";"POINT(52.29943,4.966017)";4.966017;52.29943;
48172;"Veldesdoorn";552104;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.969931,52.29633)";"POINT(52.29633,4.969931)";4.969931;52.29633;
48173;"Zomereik";552103;"Quercus robur";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";2;"POINT(4.970131,52.296186)";"POINT(52.296186,4.970131)";4.970131;52.296186;
48174;"Valse acacia";552102;"Robinia pseudoacacia";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Robinia";"Robinia";"T";4;"POINT(4.970087,52.296247)";"POINT(52.296247,4.970087)";4.970087;52.296247;
48175;"Zachte berk";552101;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.969991,52.296413)";"POINT(52.296413,4.969991)";4.969991;52.296413;
48176;"Winterlinde";552100;"Tilia cordata";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";4;"POINT(4.969633,52.296641)";"POINT(52.296641,4.969633)";4.969633;52.296641;
48177;"Gewone beuk";552099;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Fagus";"T";5;"POINT(4.970079,52.297345)";"POINT(52.297345,4.970079)";4.970079;52.297345;
48178;"Zilveresdoorn (cultuurvariëteit)";552098;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1972;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";7;"POINT(4.97002,52.29732)";"POINT(52.29732,4.97002)";4.97002;52.29732;
48179;"Gewone esdoorn (cultuurvariëteit)";552097;"Acer pseudoplatanus `Rotterdam`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.970168,52.29715)";"POINT(52.29715,4.970168)";4.970168;52.29715;
48180;"Gewone esdoorn (cultuurvariëteit)";552096;"Acer pseudoplatanus `Rotterdam`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";7;"POINT(4.9703,52.297151)";"POINT(52.297151,4.9703)";4.9703;52.297151;
48181;"Gewone esdoorn";552095;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";7;"POINT(4.970255,52.297203)";"POINT(52.297203,4.970255)";4.970255;52.297203;
48182;"Zilveresdoorn (cultuurvariëteit)";552094;"Acer saccharinum `Laciniatum Wieri`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1972;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";8;"POINT(4.970281,52.297091)";"POINT(52.297091,4.970281)";4.970281;52.297091;
48183;"Zilveresdoorn (cultuurvariëteit)";552093;"Acer saccharinum `Laciniatum Wieri`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1972;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";8;"POINT(4.970149,52.297239)";"POINT(52.297239,4.970149)";4.970149;52.297239;
48184;"Kerspruim";552092;"Prunus cerasifera";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";2;"POINT(4.970328,52.296834)";"POINT(52.296834,4.970328)";4.970328;52.296834;
48185;"Ruwe berk";552091;"Betula pendula";"Boom vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.970362,52.296893)";"POINT(52.296893,4.970362)";4.970362;52.296893;
48186;"Zomereik";552090;"Quercus robur";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";4;"POINT(4.970488,52.296711)";"POINT(52.296711,4.970488)";4.970488;52.296711;
48187;"Zomereik";552089;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";5;"POINT(4.970438,52.296762)";"POINT(52.296762,4.970438)";4.970438;52.296762;
48188;"Zwarte els";552088;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.970565,52.296649)";"POINT(52.296649,4.970565)";4.970565;52.296649;
48189;"Ruwe berk";552087;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.970602,52.296626)";"POINT(52.296626,4.970602)";4.970602;52.296626;
48190;"Bolesdoorn";552927;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.968082,52.304332)";"POINT(52.304332,4.968082)";4.968082;52.304332;
48191;"Bolesdoorn";552926;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.968047,52.304369)";"POINT(52.304369,4.968047)";4.968047;52.304369;
48192;"Bolesdoorn";552925;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967681,52.304701)";"POINT(52.304701,4.967681)";4.967681;52.304701;
48193;"Bolesdoorn";552924;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967712,52.304667)";"POINT(52.304667,4.967712)";4.967712;52.304667;
48194;"Bolesdoorn";552923;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967743,52.304627)";"POINT(52.304627,4.967743)";4.967743;52.304627;
48195;"Bolesdoorn";552922;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967776,52.304592)";"POINT(52.304592,4.967776)";4.967776;52.304592;
48196;"Bolesdoorn";552921;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967808,52.304558)";"POINT(52.304558,4.967808)";4.967808;52.304558;
48197;"Bolesdoorn";552920;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967841,52.304522)";"POINT(52.304522,4.967841)";4.967841;52.304522;
48198;"Bolesdoorn";552919;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967892,52.304539)";"POINT(52.304539,4.967892)";4.967892;52.304539;
48199;"Bolesdoorn";552918;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967862,52.304574)";"POINT(52.304574,4.967862)";4.967862;52.304574;
48200;"Bolesdoorn";552917;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967828,52.304608)";"POINT(52.304608,4.967828)";4.967828;52.304608;
48201;"Bolesdoorn";552916;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967726,52.304722)";"POINT(52.304722,4.967726)";4.967726;52.304722;
48202;"Steppenkers";552915;"Prunus eminens `Umbraculifera`";"Vormboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";1;"POINT(4.966587,52.304844)";"POINT(52.304844,4.966587)";4.966587;52.304844;
48203;"Steppenkers";552914;"Prunus eminens `Umbraculifera`";"Vormboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";1;"POINT(4.966678,52.304874)";"POINT(52.304874,4.966678)";4.966678;52.304874;
48204;"Steppenkers";552913;"Prunus eminens `Umbraculifera`";"Vormboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";1;"POINT(4.966613,52.304875)";"POINT(52.304875,4.966613)";4.966613;52.304875;
48205;"Bolesdoorn";552912;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.966707,52.304911)";"POINT(52.304911,4.966707)";4.966707;52.304911;
48206;"Bolesdoorn";552911;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.966777,52.304912)";"POINT(52.304912,4.966777)";4.966777;52.304912;
48207;"Bolesdoorn";552910;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.967208,52.305094)";"POINT(52.305094,4.967208)";4.967208;52.305094;
48208;"Zachte berk";552649;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";5;"POINT(4.966661,52.296283)";"POINT(52.296283,4.966661)";4.966661;52.296283;
48209;"Gewone beuk";552648;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Fagus";"T";5;"POINT(4.966727,52.296344)";"POINT(52.296344,4.966727)";4.966727;52.296344;
48210;"Gewone beuk";552647;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Fagus";"T";7;"POINT(4.966711,52.296267)";"POINT(52.296267,4.966711)";4.966711;52.296267;
48211;"Gewone beuk";552646;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Fagus";"T";4;"POINT(4.96676,52.296213)";"POINT(52.296213,4.96676)";4.96676;52.296213;
48212;"Tamme kastanje";552645;"Castanea sativa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Castanea";"T";3;"POINT(4.966689,52.296236)";"POINT(52.296236,4.966689)";4.966689;52.296236;
48213;"Hollandse iep (cultuurvariëteit)";552644;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.966923,52.29625)";"POINT(52.29625,4.966923)";4.966923;52.29625;
48214;"Hollandse iep (cultuurvariëteit)";552643;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967013,52.29619)";"POINT(52.29619,4.967013)";4.967013;52.29619;
48215;"Hollandse iep (cultuurvariëteit)";552642;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967289,52.296212)";"POINT(52.296212,4.967289)";4.967289;52.296212;
48216;"Hollandse iep (cultuurvariëteit)";552641;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967236,52.296251)";"POINT(52.296251,4.967236)";4.967236;52.296251;
48217;"Hollandse iep (cultuurvariëteit)";552640;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967065,52.296332)";"POINT(52.296332,4.967065)";4.967065;52.296332;
48218;"Hollandse iep (cultuurvariëteit)";552639;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967144,52.296299)";"POINT(52.296299,4.967144)";4.967144;52.296299;
48219;"Treurberk";552638;"Betula pendula `Tristis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";5;"POINT(4.96838,52.296288)";"POINT(52.296288,4.96838)";4.96838;52.296288;
48220;"Hollandse iep (cultuurvariëteit)";552637;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1992;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.967788,52.296308)";"POINT(52.296308,4.967788)";4.967788;52.296308;
48221;"Hollandse linde (cultuurvariëteit)";552636;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";5;"POINT(4.967974,52.296418)";"POINT(52.296418,4.967974)";4.967974;52.296418;
48222;"Hollandse linde (cultuurvariëteit)";552635;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";5;"POINT(4.968117,52.296374)";"POINT(52.296374,4.968117)";4.968117;52.296374;
48223;"Hollandse linde (cultuurvariëteit)";552634;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";4;"POINT(4.967933,52.296333)";"POINT(52.296333,4.967933)";4.967933;52.296333;
48224;"Zomerlinde";552633;"Tilia platyphyllos";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";7;"POINT(4.968078,52.29648)";"POINT(52.29648,4.968078)";4.968078;52.29648;
48225;"Veldesdoorn";552366;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";4;"POINT(4.965657,52.299526)";"POINT(52.299526,4.965657)";4.965657;52.299526;
48226;"Gewone esdoorn";552365;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";7;"POINT(4.966042,52.299697)";"POINT(52.299697,4.966042)";4.966042;52.299697;
48227;"Gewone esdoorn";552364;"Acer pseudoplatanus";"Boom vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";3;"POINT(4.966188,52.299555)";"POINT(52.299555,4.966188)";4.966188;52.299555;
48228;"Gewone haagbeuk";552363;"Carpinus betulus";"Boom vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Carpinus";"Carpinus";"T";5;"POINT(4.966228,52.299612)";"POINT(52.299612,4.966228)";4.966228;52.299612;
48229;"Ruwe berk";552362;"Betula pendula";"Boom vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";5;"POINT(4.966257,52.299577)";"POINT(52.299577,4.966257)";4.966257;52.299577;
48230;"Hollandse iep";552361;"Ulmus hollandica";"Boom vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";5;"POINT(4.966599,52.299971)";"POINT(52.299971,4.966599)";4.966599;52.299971;
48231;"Hollandse iep";552360;"Ulmus hollandica";"Boom niet vrij uitgroeiend";"18 tot 24 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.966523,52.300128)";"POINT(52.300128,4.966523)";4.966523;52.300128;
48232;"Zwarte els";552358;"Alnus glutinosa";"Boom vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";4;"POINT(4.965805,52.299907)";"POINT(52.299907,4.965805)";4.965805;52.299907;
48233;"Hollandse iep (cultuurvariëteit)";552353;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Ulmus";"Ulmus";"T";7;"POINT(4.965,52.299662)";"POINT(52.299662,4.965)";4.965;52.299662;
